,outfile,unit,site,grid,tree,ht,dbh,cond,sample,sample_number,rust,slope,elevation,aspect,shading,micro,micro_obj,tree_obj_slope,tree_obj_dir,obj_ht,micro_dist,ground_cvr,comp,comp_spp,PICO,PIEN,ABLA,PIAL,comp_ht,comp_number,soil,rock.,date,adj_ht,age,adj_seasons,growth_rt,log_growth_rt,tpaa,den_change,plant_yr,log_dc,log_gr,lat,long,spring_snow,spring_rain,annual_p,annual_tmean,annual_tmax,grow_petmean,grow_aetmean,grow_dmean,grow_gdd,monthly_dmax,max_dsum
207,11_3_9_2,BT,BT3,9,2,186,1,1,0,NA,0,10,2579,180,13,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,465,8,30.48,40,43274.25,170.76,26,23.5,7.266382979,0.861318284,-2.67,0.8463082,1991,-0.166871683,1.983258641,45.043266,-109.902033,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,106.5932899,47.58442121,59.00886871,122.3756614,169.5314203,537.2800844
208,11_3_9_1,BT,BT3,9,1,187,1,1,1,23,0,10,2579,180,16,0,NA,NA,NA,NA,NA,20,1,"10,40",1,0,0,1,495,13,30.48,40,43274.25,171.76,26,23.5,7.30893617,0.863854169,-2.67,0.8463082,1991,-0.166871683,1.989097732,45.043258,-109.902031,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.9176726,46.86746697,56.05020565,122.3756614,163.2928862,513.5332811
209,11_4_1_9,BT,BT4,1,9,202,2,1,0,NA,0,10,2610,90,2,1,12,2,180,18,5,30,1,"10,40",1,0,0,1,225,6,27.09,20,43280.25,186.76,26,23.5,7.947234043,0.900216003,-3.78,0.7421946,1991,-0.298143806,2.072823949,45.04434,-109.905568,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8898072,48.69789477,56.19191241,122.3756614,166.4855032,518.0211406
210,11_4_1_8,BT,BT4,1,8,247,3,0,0,NA,0,10,2610,90,2,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,205,9,27.09,30,43280.25,231.76,26,23.5,9.86212766,0.99397062,-3.78,0.7421946,1991,-0.298143806,2.288701932,45.04432,-109.90564,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8898446,47.5595213,57.33032329,122.3756614,166.6184791,524.5593611
211,11_4_1_7,BT,BT4,1,7,241,3,1,0,NA,0,10,2610,90,1,1,12,3,90,23,4,30,1,"10,30,40",1,0,1,1,235,9,27.09,30,43280.25,225.76,26,23.5,9.606808511,0.982579134,-3.78,0.7421946,1991,-0.298143806,2.262472067,45.044318,-109.905635,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9601529,47.76898682,58.19116609,122.3756614,168.4358146,531.4636851
212,11_4_1_6,BT,BT4,1,6,197,3,1,0,NA,0,10,2610,90,1,1,12,3,135,4,0,50,1,"10,30,40",1,0,1,1,115,6,27.09,30,43280.25,181.76,26,23.5,7.734468085,0.888430452,-3.78,0.7421946,1991,-0.298143806,2.045686714,45.044315,-109.905636,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9601586,47.76898816,58.19117042,122.3756614,168.4358219,531.4637213
213,11_4_1_5,BT,BT4,1,5,180,1,0,0,NA,0,15,2610,90,5,0,NA,NA,NA,NA,NA,30,1,"30,40,10",1,0,1,1,145,8,27.09,30,43280.25,164.76,26,23.5,7.01106383,0.845783921,-3.78,0.7421946,1991,-0.298143806,1.947489448,45.044301,-109.90565,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,95.26201204,45.58084181,49.68117022,122.3756614,150.2674766,462.6534733
214,11_4_1_4,BT,BT4,1,4,74,0,0,0,NA,0,10,2610,135,1,0,NA,NA,NA,NA,NA,30,1,"10,30,40",1,0,1,1,105,4,27.09,40,43280.25,58.76,26,23.5,2.500425532,0.398013925,-3.78,0.7421946,1991,-0.298143806,0.91646093,45.044303,-109.905653,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.626975,47.88730434,65.73967066,122.3756614,181.5057005,588.5256098
215,11_4_1_3,BT,BT4,1,3,135,0,0,0,NA,0,10,2610,135,11,0,NA,NA,NA,NA,NA,40,1,"10,40,30",1,0,1,1,295,7,27.09,30,43280.25,119.76,26,23.5,5.096170213,0.707243925,-3.78,0.7421946,1991,-0.298143806,1.628489319,45.044301,-109.905653,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.1495062,47.01479132,55.13471493,122.3756614,161.9645074,506.9014297
216,11_4_1_2,BT,BT4,1,2,173,1,0,0,NA,0,10,2610,135,7,1,12,2,270,6,3,30,1,"40,10,20,30",1,1,1,1,145,12,27.09,30,43280.25,157.76,26,23.5,6.713191489,0.826929035,-3.78,0.7421946,1991,-0.298143806,1.90407447,45.044333,-109.905684,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,106.7404373,47.92089364,58.81954362,122.3756614,169.7605917,536.5050944
217,11_4_1_1,BT,BT4,1,1,241,3,1,1,26,0,5,2610,90,0,1,12,2,180,27,19,30,1,"10,40,20,30",1,1,1,1,225,7,27.09,30,43280.25,225.76,26,23.5,9.606808511,0.982579134,-3.78,0.7421946,1991,-0.298143806,2.262472067,45.044369,-109.905765,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3080742,49.12927593,64.17879824,122.3756614,180.9139995,579.0213879
218,11_4_2_4,BT,BT4,2,4,100,0,0,0,NA,0,10,2610,90,2,1,12,1,180,18,2,20,1,"10,30,20",1,1,1,0,175,4,27.09,30,43280.25,84.76,26,23.5,3.606808511,0.557123086,-3.78,0.7421946,1991,-0.298143806,1.282823312,45.044598,-109.906118,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8893246,47.55939767,57.3299269,122.3756614,166.6178138,524.5560479
219,11_4_2_3,BT,BT4,2,3,67,0,0,0,NA,0,10,2610,90,1,0,NA,NA,NA,NA,NA,30,1,"10,30,40",1,0,1,1,105,5,27.09,30,43280.25,51.76,26,23.5,2.202553191,0.342926405,-3.78,0.7421946,1991,-0.298143806,0.789617229,45.044581,-109.90602,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9596559,47.76886936,58.19078656,122.3756614,168.4351788,531.4605156
220,11_4_2_2,BT,BT4,2,2,121,1,1,0,NA,0,10,2610,90,1,0,NA,NA,NA,NA,NA,20,1,"40,10,30",1,0,1,1,105,5,27.09,30,43280.25,105.76,26,23.5,4.500425532,0.65325358,-3.78,0.7421946,1991,-0.298143806,1.504171955,45.044588,-109.90603,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9596427,47.76886623,58.19077646,122.3756614,168.4351619,531.4604312
221,11_4_2_1,BT,BT4,2,1,243,3,1,0,NA,0,10,2610,45,0,0,NA,NA,NA,NA,NA,30,1,"10,20",1,1,0,0,200,4,27.09,30,43280.25,227.76,26,23.5,9.691914894,0.986409592,-3.78,0.7421946,1991,-0.298143806,2.271292022,45.044551,-109.906109,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8222493,47.34879104,56.47345829,122.3756614,164.8057203,517.6767613
222,11_4_3_10,BT,BT4,3,10,202,2,1,0,NA,0,10,2610,90,4,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,160,12,27.09,30,43280.25,186.76,26,23.5,7.947234043,0.900216003,-3.78,0.7421946,1991,-0.298143806,2.072823949,45.044806,-109.906378,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.748345,47.13483464,55.61351033,122.3756614,162.9820398,510.7578093
223,11_4_3_8,BT,BT4,3,8,264,4,1,0,NA,0,10,2610,90,0,1,12,1,270,34,1,30,1,"10,20,30,40",1,1,1,1,195,12,27.09,30,43280.25,248.76,26,23.5,10.58553191,1.024712686,-3.78,0.7421946,1991,-0.298143806,2.359488155,45.04484,-109.906465,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,107.0294611,47.97697139,59.05248971,122.3756614,170.2516753,538.3731099
224,11_4_3_7,BT,BT4,3,7,250,3,1,0,NA,0,10,2610,90,3,0,NA,NA,NA,NA,NA,30,1,"40,10,20,30",1,1,1,1,180,15,27.09,30,43280.25,234.76,26,23.5,9.989787234,0.999556239,-3.78,0.7421946,1991,-0.298143806,2.301563295,45.04483,-109.906483,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8185958,47.34804513,56.47055066,122.3756614,164.7997319,517.6532559
225,11_4_3_6,BT,BT4,3,6,272,4,1,0,NA,0,10,2610,90,2,1,12,2,180,15,14,20,1,"10,20,30,40",1,1,1,1,160,16,27.09,30,43280.25,256.76,26,23.5,10.92595745,1.038459505,-3.78,0.7421946,1991,-0.298143806,2.391141376,45.044775,-109.906438,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8889935,47.55931895,57.32967452,122.3756614,166.6173902,524.5539383
226,11_4_3_5,BT,BT4,3,5,203,2,1,0,NA,0,5,2610,90,3,0,NA,NA,NA,NA,NA,30,1,"10,40,30,20",1,1,1,1,245,14,27.09,30,43280.25,187.76,26,23.5,7.989787234,0.902535214,-3.78,0.7421946,1991,-0.298143806,2.07816413,45.044761,-109.90642,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,109.9080982,48.52135999,61.38673825,122.3756614,175.1384593,556.9935047
227,11_4_3_4,BT,BT4,3,4,231,3,1,0,NA,0,10,2610,90,3,1,12,1,270,28,0,40,1,"10,40,20,30",1,1,1,1,240,14,27.09,30,43280.25,215.76,26,23.5,9.181276596,0.962903071,-3.78,0.7421946,1991,-0.298143806,2.217166258,45.044759,-109.906416,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8187272,47.34807668,56.47065056,122.3756614,164.7999001,517.6540925
228,11_4_3_3,BT,BT4,3,3,117,0,1,0,NA,0,5,2610,90,3,1,12,2,180,46,1,30,1,"10,40,30,20",1,1,1,1,235,16,27.09,30,43280.25,101.76,26,23.5,4.330212766,0.636509236,-3.78,0.7421946,1991,-0.298143806,1.465616678,45.044756,-109.906418,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,109.9081076,48.52136211,61.38674549,122.3756614,175.1384711,556.9935648
229,11_4_3_2,BT,BT4,3,2,90,0,0,0,NA,0,0,2610,90,3,0,NA,NA,NA,NA,NA,30,1,"10,20,30,40",1,1,1,1,230,17,27.09,30,43280.25,74.76,26,23.5,3.181276596,0.50260143,-3.78,0.7421946,1991,-0.298143806,1.157282562,45.04475,-109.906428,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,115.4884923,49.50634647,65.98214583,122.3756614,184.6171241,593.1669609
230,11_4_3_1,BT,BT4,3,1,276,4,1,1,26,0,10,2610,90,5,1,12,1,270,45,8,30,1,"10,30,20,40",1,1,1,1,260,16,27.09,30,43280.25,260.76,26,23.5,11.09617021,1.04517311,-3.78,0.7421946,1991,-0.298143806,2.406600023,45.044748,-109.906411,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,101.6781549,46.91997287,54.758182,122.3756614,161.1641892,503.8671473
231,11_4_4_2,BT,BT4,4,2,125,0,1,0,NA,0,10,2610,90,1,1,12,1,270,63,4,30,1,"20,10,30,40",1,1,1,1,210,5,27.09,30,43280.25,109.76,26,23.5,4.670638298,0.669376236,-3.78,0.7421946,1991,-0.298143806,1.541295743,45.044738,-109.905946,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9593592,47.76879924,58.19056,122.3756614,168.4347993,531.4586234
232,11_4_4_1,BT,BT4,4,1,267,3,1,0,NA,0,5,2610,90,2,1,12,1,270,33,1,20,1,"10,30,40",1,0,1,1,205,5,27.09,30,43280.25,251.76,26,23.5,10.71319149,1.029918868,-3.78,0.7421946,1991,-0.298143806,2.371475832,45.044725,-109.905925,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,111.0412395,48.72693792,62.31430157,122.3756614,177.0637004,564.3308244
233,11_4_5_7,BT,BT4,5,7,226,3,1,0,NA,0,5,2610,90,0,1,12,2,135,32,20,40,1,"10,40,30",1,0,1,1,205,6,27.09,30,43280.25,210.76,26,23.5,8.968510638,0.952720328,-3.78,0.7421946,1991,-0.298143806,2.193719624,45.044738,-109.905523,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3073621,49.1291204,64.17824175,122.3756614,180.9131023,579.0168028
234,11_4_5_6,BT,BT4,5,6,154,1,1,0,NA,0,5,2610,90,4,1,12,1,270,47,NA,30,1,"10,30,20,40",1,1,1,1,285,10,27.09,30,43280.25,138.76,26,23.5,5.904680851,0.771196429,-3.78,0.7421946,1991,-0.298143806,1.775745401,45.04477,-109.905556,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,108.7750084,48.31107089,60.46393749,122.3756614,173.2147812,549.6607687
235,11_4_5_5,BT,BT4,5,5,244,3,0,0,NA,0,10,2610,315,2,1,12,1,270,41,3,40,1,"40,20,10,30",1,1,1,1,250,11,27.09,30,43280.25,228.76,26,23.5,9.734468085,0.988312226,-3.78,0.7421946,1991,-0.298143806,2.275672998,45.044695,-109.905586,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,112.4784787,48.98344861,63.49503011,122.3756614,179.505198,573.6432062
236,11_4_5_4,BT,BT4,5,4,234,3,1,0,NA,0,5,2610,90,0,1,12,1,270,4,3,50,1,"10,20,30,40",1,1,1,1,240,10,27.09,30,43280.25,218.76,26,23.5,9.30893617,0.968900052,-3.78,0.7421946,1991,-0.298143806,2.230974817,45.044684,-109.905576,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3074663,49.12914316,64.17832319,122.3756614,180.9132336,579.0174739
237,11_4_5_3,BT,BT4,5,3,278,4,1,0,NA,0,5,2610,90,0,1,12,1,270,4,2,50,1,"10,40,30,20",1,1,1,1,205,10,27.09,30,43280.25,262.76,26,23.5,11.1812766,1.048491391,-3.78,0.7421946,1991,-0.298143806,2.414240647,45.044683,-109.905571,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3074683,49.12914358,64.1783247,122.3756614,180.913236,579.0174862
238,11_4_5_2,BT,BT4,5,2,103,0,0,0,NA,0,10,2610,90,2,0,NA,NA,NA,NA,NA,50,1,"10,40,30",1,0,1,1,225,9,27.09,30,43280.25,87.76,26,23.5,3.734468085,0.572228752,-3.78,0.7421946,1991,-0.298143806,1.317605395,45.044683,-109.90557,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8891656,47.55935986,57.3298057,122.3756614,166.6176103,524.5550348
239,11_4_5_1,BT,BT4,5,1,136,0,0,1,28,0,10,2610,90,4,0,NA,NA,NA,NA,NA,50,1,"10,40,30",1,0,1,1,265,9,27.09,30,43280.25,120.76,26,23.5,5.138723404,0.710855242,-3.78,0.7421946,1991,-0.298143806,1.636804684,45.044684,-109.905586,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.7485685,47.13488889,55.61367962,122.3756614,162.9823259,510.7592307
240,11_4_6_10,BT,BT4,6,10,270,3,1,0,NA,0,5,2610,90,12,1,12,1,270,83,11,40,1,"10,20,40",1,1,0,1,295,8,27.09,30,43280.25,254.76,26,23.5,10.84085106,1.035063378,-3.78,0.7421946,1991,-0.298143806,2.383321504,45.044903,-109.905373,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,99.71019851,46.52080657,53.18939194,122.3756614,157.821981,491.2078792
241,11_4_6_9,BT,BT4,6,9,51,0,0,0,NA,0,5,2610,90,2,0,NA,NA,NA,NA,NA,NA,1,"40,10,20",1,1,0,1,170,9,27.09,30,43280.25,35.76,26,23.5,1.521702128,0.182329648,-3.78,0.7421946,1991,-0.298143806,0.419829529,45.044913,-109.905395,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,111.040884,48.7268585,62.31402548,122.3756614,177.0632523,564.3285392
242,11_4_6_8,BT,BT4,6,8,124,0,0,0,NA,0,10,2610,90,9,0,NA,NA,NA,NA,NA,40,1,"10,40,20",1,1,0,1,170,8,27.09,30,43280.25,108.76,26,23.5,4.628085106,0.665401337,-3.78,0.7421946,1991,-0.298143806,1.532143199,45.044913,-109.905393,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,97.3966828,46.03893899,51.35774381,122.3756614,153.8935384,476.3460639
243,11_4_6_7,BT,BT4,6,7,168,1,1,0,NA,0,10,2610,90,2,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,165,8,27.09,30,43280.25,152.76,26,23.5,6.500425532,0.812941787,-3.78,0.7421946,1991,-0.298143806,1.871867641,45.044911,-109.905391,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8887391,47.55925846,57.32948061,122.3756614,166.6170647,524.5523174
244,11_4_6_6,BT,BT4,6,6,287,3,1,0,NA,0,10,2610,90,3,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,205,9,27.09,30,43280.25,271.76,26,23.5,11.56425532,1.063117672,-3.78,0.7421946,1991,-0.298143806,2.447918903,45.044893,-109.905425,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8184791,47.34801713,56.47046202,122.3756614,164.7995826,517.6525134
245,11_4_6_5,BT,BT4,6,5,224,2,1,0,NA,0,10,2610,90,13,1,12,1,270,22,1,40,1,"40,10,30",1,0,1,1,260,9,27.09,30,43280.25,208.76,26,23.5,8.883404255,0.948579426,-3.78,0.7421946,1991,-0.298143806,2.184184846,45.044923,-109.905445,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,93.11549333,45.10903057,48.00646276,122.3756614,146.6212118,448.9058761
246,11_4_6_4,BT,BT4,6,4,65,0,0,0,NA,0,10,2610,90,4,0,NA,NA,NA,NA,NA,30,1,10,1,0,0,0,280,11,27.09,30,43280.25,49.76,26,23.5,2.117446809,0.32581251,-3.78,0.7421946,1991,-0.298143806,0.750211028,45.044901,-109.905415,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.7481709,47.13479239,55.61337849,122.3756614,162.981817,510.7567024
247,11_4_6_3,BT,BT4,6,3,256,3,1,0,NA,0,5,2610,90,0,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,265,7,27.09,30,43280.25,240.76,26,23.5,10.24510638,1.010516472,-3.78,0.7421946,1991,-0.298143806,2.326800165,45.044891,-109.905446,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3070669,49.12905591,64.17801101,122.3756614,180.9127303,579.0149017
248,11_4_6_2,BT,BT4,6,2,150,1,1,0,NA,0,5,2610,90,4,0,NA,NA,NA,NA,NA,50,1,"10,40,30",1,0,1,1,195,6,27.09,30,43280.25,134.76,26,23.5,5.734468085,0.75849314,-3.78,0.7421946,1991,-0.298143806,1.746494997,45.044885,-109.905326,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,108.7747954,48.31102155,60.46377381,122.3756614,173.2145129,549.6594019
249,11_4_6_1,BT,BT4,6,1,308,5,1,0,NA,0,5,2610,90,4,0,NA,NA,NA,NA,NA,60,1,"10,30,20,40",1,1,1,1,285,5,27.09,30,43280.25,292.76,26,23.5,12.45787234,1.095443876,-3.78,0.7421946,1991,-0.298143806,2.52235274,45.044846,-109.905378,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,108.7748676,48.31103829,60.46382932,122.3756614,173.2146039,549.6598654
250,11_4_7_10,BT,BT4,7,10,261,3,1,0,NA,0,10,2610,90,2,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,185,6,27.09,30,43280.25,245.76,26,23.5,10.45787234,1.019443336,-3.78,0.7421946,1991,-0.298143806,2.347355029,45.044885,-109.905946,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,104.8887877,47.55927003,57.32951768,122.3756614,166.6171269,524.5526273
251,11_4_7_9,BT,BT4,7,9,49,0,0,0,NA,0,10,2610,90,0,1,12,1,270,17,1,30,1,"10,40,30",1,0,1,1,200,12,27.09,30,43280.25,33.76,26,23.5,1.436595745,0.157334576,-3.78,0.7421946,1991,-0.298143806,0.362276249,45.044883,-109.905954,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,107.029379,47.97695211,59.05242692,122.3756614,170.2515703,538.3725839
252,11_4_7_8,BT,BT4,7,8,236,3,1,0,NA,0,10,2610,90,1,1,12,1,180,8,2,30,1,"10,40,30",1,0,1,1,185,11,27.09,30,43280.25,220.76,26,23.5,9.394042553,0.972852523,-3.78,0.7421946,1991,-0.298143806,2.240075717,45.044876,-109.905976,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9590985,47.76873761,58.19036086,122.3756614,168.4344657,531.4569603
253,11_4_7_7,BT,BT4,7,7,276,3,1,0,NA,0,10,2610,90,3,0,NA,NA,NA,NA,NA,30,1,"40,10,30,20",1,1,1,1,155,9,27.09,30,43280.25,260.76,26,23.5,11.09617021,1.04517311,-3.78,0.7421946,1991,-0.298143806,2.406600023,45.044888,-109.905996,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8184884,47.34801935,56.47046905,122.3756614,164.7995945,517.6525723
254,11_4_7_6,BT,BT4,7,6,261,3,1,0,NA,0,10,2610,90,0,1,12,1,270,26,8,40,1,"10,20,30,40",1,1,1,1,240,11,27.09,30,43280.25,245.76,26,23.5,10.45787234,1.019443336,-3.78,0.7421946,1991,-0.298143806,2.347355029,45.044941,-109.905961,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,107.0292683,47.97692609,59.05234223,122.3756614,170.2514287,538.3718743
255,11_4_7_5,BT,BT4,7,5,129,0,0,0,NA,0,10,2610,90,8,0,NA,NA,NA,NA,NA,30,1,10,1,0,0,0,255,8,27.09,30,43280.25,113.76,26,23.5,4.840851064,0.684921721,-3.78,0.7421946,1991,-0.298143806,1.577090545,45.044963,-109.906055,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,98.46688822,46.26361609,52.20327213,122.3756614,155.7109433,483.2181768
256,11_4_7_4,BT,BT4,7,4,336,5,1,0,NA,0,10,2610,90,1,1,12,1,270,23,2,30,1,"10,40,20,30",1,1,1,1,280,7,27.09,30,43280.25,320.76,26,23.5,13.6493617,1.135112342,-3.78,0.7421946,1991,-0.298143806,2.613692759,45.044961,-109.90605,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,105.9589378,47.76869965,58.19023819,122.3756614,168.4342602,531.455936
257,11_4_7_3,BT,BT4,7,3,265,3,1,0,NA,0,10,2610,90,3,0,NA,NA,NA,NA,NA,40,1,"10,20,40,30",1,1,1,1,310,11,27.09,30,43280.25,249.76,26,23.5,10.62808511,1.026455024,-3.78,0.7421946,1991,-0.298143806,2.363500036,45.044913,-109.906075,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,103.8184421,47.34800824,56.47043388,122.3756614,164.7995353,517.6522777
258,11_4_7_2,BT,BT4,7,2,242,3,0,0,NA,0,5,2610,90,0,1,12,1,270,8,1,40,1,"40,10,30,20",1,1,1,1,165,9,27.09,30,43280.25,226.76,26,23.5,9.649361702,0.984498586,-3.78,0.7421946,1991,-0.298143806,2.266891768,45.044868,-109.90602,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,113.3071113,49.1290656,64.1780457,122.3756614,180.9127862,579.0151875
259,11_4_7_1,BT,BT4,7,1,258,3,1,1,29,0,10,2610,90,0,1,12,1,270,48,3,40,1,"10,40,20",1,1,0,1,180,9,27.09,30,43280.25,242.76,26,23.5,10.33021277,1.014109267,-3.78,0.7421946,1991,-0.298143806,2.33507288,45.044868,-109.906025,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,107.0294077,47.97695883,59.05244882,122.3756614,170.2516069,538.3727674
260,11_4_8_10,BT,BT4,8,10,276,3,1,0,NA,0,10,2610,90,13,0,NA,NA,NA,NA,NA,30,1,"10,20,30,40",1,1,1,1,240,11,27.09,20,43280.25,260.76,26,23.5,11.09617021,1.04517311,-3.78,0.7421946,1991,-0.298143806,2.406600023,45.045046,-109.906481,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,93.11528907,46.2045891,46.91069997,122.3756614,146.429054,442.9122562
261,11_4_8_9,BT,BT4,8,9,231,2,1,0,NA,0,10,2610,90,48,0,NA,NA,NA,NA,NA,30,1,"10,40,20,30",1,1,1,1,230,12,27.09,30,43280.25,215.76,26,23.5,9.181276596,0.962903071,-3.78,0.7421946,1991,-0.298143806,2.217166258,45.045044,-109.906478,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,55.65511729,34.42589189,21.2292254,122.3756614,82.56773466,215.9005256
262,11_4_8_8,BT,BT4,8,8,303,5,1,0,NA,0,10,2610,90,43,0,NA,NA,NA,NA,NA,30,1,"10,40,20",1,1,0,1,245,12,27.09,30,43280.25,287.76,26,23.5,12.24510638,1.087962562,-3.78,0.7421946,1991,-0.298143806,2.505126378,45.045046,-109.906471,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,61.0065687,36.30786595,24.69870275,122.3756614,91.84647061,247.041616
263,11_4_8_7,BT,BT4,8,7,127,0,0,0,NA,0,10,2610,90,5,0,NA,NA,NA,NA,NA,40,1,"10,40",1,0,0,1,240,11,27.09,30,43280.25,111.76,26,23.5,4.755744681,0.677218531,-3.78,0.7421946,1991,-0.298143806,1.559353294,45.045081,-109.906504,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,101.677551,46.91982553,54.7577255,122.3756614,161.1634164,503.8633118
264,11_4_8_6,BT,BT4,8,6,237,3,1,0,NA,0,10,2610,90,7,0,NA,NA,NA,NA,NA,40,1,"10,40,20,30",1,1,1,1,240,10,27.09,30,43280.25,221.76,26,23.5,9.436595745,0.974815351,-3.78,0.7421946,1991,-0.298143806,2.244595295,45.045006,-109.90647,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,99.53710415,46.4852396,53.05186455,122.3756614,157.5281666,490.0951798
265,11_4_8_5,BT,BT4,8,5,344,6,1,0,NA,0,10,2610,90,5,0,NA,NA,NA,NA,NA,50,1,"10,40,20,30",1,1,1,1,215,10,27.09,30,43280.25,328.76,26,23.5,13.98978723,1.145811109,-3.78,0.7421946,1991,-0.298143806,2.63832758,45.045013,-109.90651,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,101.6776743,46.91985562,54.75781872,122.3756614,161.1635742,503.864095
266,11_4_8_4,BT,BT4,8,4,342,5,1,0,NA,0,10,2610,90,10,0,NA,NA,NA,NA,NA,30,1,"10,40,30",1,0,1,1,235,15,27.09,30,43280.25,326.76,26,23.5,13.90468085,1.143161025,-3.78,0.7421946,1991,-0.298143806,2.632225535,45.044981,-109.906411,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,96.32627277,45.81112158,50.51515119,122.3756614,152.075663,469.4775968
267,11_4_8_3,BT,BT4,8,3,261,4,1,0,NA,0,10,2610,90,4,0,NA,NA,NA,NA,NA,30,1,"10,30,40,20",1,1,1,1,235,15,27.09,30,43280.25,245.76,26,23.5,10.45787234,1.019443336,-3.78,0.7421946,1991,-0.298143806,2.347355029,45.04507,-109.906418,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,102.7478612,47.13471723,55.61314397,122.3756614,162.9814207,510.7547333
268,11_4_8_2,BT,BT4,8,2,202,2,1,0,NA,0,10,2610,90,6,1,12,1,270,36,1,30,1,"10,40,20,30",1,1,1,1,215,15,27.09,30,43280.25,186.76,26,23.5,7.947234043,0.900216003,-3.78,0.7421946,1991,-0.298143806,2.072823949,45.045071,-109.906363,71.02160494,22.44753086,82.13271605,1.342101114,16.62096774,100.607279,46.70356911,53.90370985,122.3756614,159.3452094,496.9766347
